cod_ibge,funcionarios_2015,funcionarios_estatutarios_2015
3502408,246,202
3502507,1362,1082
3502606,238,181
3502705,815,2
3502754,864,684
3502804,3939,3152
3502903,1075,0
3503000,295,2
3503109,385,324
3503158,273,0
3503208,5783,0
3503307,3877,3013
3503356,200,164
3503406,426,5
3503505,265,0
3503604,525,0
3503703,510,371
3503802,1471,1309
3503901,1978,0
3503950,179,156
3504008,3019,2073
3504107,2980,0
3504206,515,442
3504305,346,0
3504404,458,10
3504503,2961,2642
3504602,666,517
3504701,257,204
3504800,321,7
3504909,503,0
3505005,191,178
3505104,322,0
3505203,1149,0
3505302,952,2
3505351,216,0
3505401,463,0
3505500,3991,2516
3505609,1088,780
3505708,13415,11110
3505807,790,660
3505906,1538,7
3506003,6159,5910
3506102,2911,1719
3506201,219,0
3506300,391,9
3506359,1691,1474
3506409,278,222
3506508,3558,2594
3506607,794,691
3506706,823,0
3506805,497,0
3506904,559,0
3507001,2083,1534
3507100,716,645
3507159,234,150
3507209,121,0
3507308,262,0
3507407,682,610
3507456,215,0
3507506,2760,2216
3507605,4619,23
3507704,268,0
3507753,242,0
3507803,909,675
3507902,826,0
3508009,894,750
3508108,679,596
3508207,250,98
3508306,216,202
3508405,1524,1
3508504,2235,0
3508603,996,2
3508702,582,0
3508801,707,0
3508900,263,0
3509007,2212,1375
3509106,347,297
3509205,3009,2260
3509254,929,62
3509304,542,394
3509403,883,0
3509452,254,227
3509502,17571,15383
3509601,2325,1896
3509700,2026,0
3509809,337,251
3509908,786,587
3509957,349,248
3510005,936,915
3510104,249,208
3510153,293,0
3510203,1515,5
3510302,789,0
3510401,2044,1451
3510500,4577,3591
3510609,5753,3722
3510708,460,430
3510807,874,0
3510906,275,0
3511003,976,3
3511102,2851,1937
3511201,232,201
3511300,441,0
3511409,824,638
3511508,1032,876
3511607,487,0
3511706,677,0
3511904,353,0
3512001,1021,5
3512100,489,2
3512209,1046,956
3512308,547,0
3512407,1172,0
3512506,284,0
3512605,326,271
3512704,300,0
3512803,2119,25
3512902,336,258
3513009,6157,4365
3513108,812,726
3513207,363,0
3513306,188,157
3513405,2620,0
3513504,4426,4118
3513603,573,13
3513702,1084,0
3513801,8693,6528
3513850,148,117
3513900,454,392
3514007,298,0
3514106,906,0
3514205,173,161
3514304,386,0
3514403,1710,986
3514502,455,0
3514601,343,13
3514700,315,232
3514809,583,497
3514908,665,0
3514924,175,0
3514957,223,201
3515004,5164,4162
3515103,1952,0
3515129,220,0
3515152,672,532
3515186,1082,0
3515194,259,0
3515202,322,189
3515301,273,241
3515350,429,409
3515400,630,578
3515509,2363,1075
3515608,288,261
3515657,178,156
3515707,3218,2601
3515806,232,193
3515905,191,166
3516002,401,0
3516101,261,223
3516200,5082,3
3516309,2653,1924
3516408,2876,1878
3516507,247,199
3516606,404,0
3516705,1467,972
3516804,200,191
3516853,298,235
3516903,446,356
3517000,334,0
3517109,284,3
3517208,428,288
3517307,293,236
3517406,1502,1283
3517505,699,555
3517604,748,0
3517703,973,92
3517802,367,0
3517901,680,516
3518008,193,164
3518107,370,347
3518206,946,0
3518305,1404,0
3518404,2868,39
3518503,563,0
3518602,1382,0
3518701,7119,5737
3518800,23663,968
3518859,413,0
3518909,230,207
3519006,342,6
3519055,628,517
3519071,5202,4507
3519105,453,0
3519204,207,172
3519253,365,0
3519303,877,242
3519402,520,331
3519501,309,0
3519600,1098,15
3519709,1831,16
3519808,407,0
3519907,384,310
3520004,635,535
3520103,944,787
3520202,564,0
3520301,1062,0
3520400,1908,1473
3520426,990,472
3520442,1448,1181
3520509,4883,4300
3520608,231,0
3520707,256,180
3520806,235,0
3520905,568,6
3521002,1219,849
3521101,385,0
3521150,233,209
3521200,338,0
3521309,821,24
3521408,710,0
3521507,374,300
3521606,336,301
3521705,583,542
3521804,864,762
3521903,637,545
3522000,259,0
3522109,4637,2906
3522158,189,0
3522208,3113,2060
3522307,4070,3657
3522406,4432,3388
3522505,5190,4090
3522604,2166,1966
3522653,303,0
3522703,1197,0
3522802,600,583
3522901,472,14
3523008,353,336
3523107,7043,3955
3523206,1823,1384
3523305,427,0
3523404,3162,1
3523503,691,459
3523602,751,0
3523701,254,4
3523800,235,92
3523909,4442,3389
3524006,2035,0
3524105,1107,882
3524204,437,370
3524303,1846,1405
3524402,5288,3701
3524501,181,0
3524600,607,0
3524709,2080,1674
3524808,1325,843
3524907,373,2
3525003,3042,2488
3525102,1508,26
3525201,1071,3
3525300,3123,2770
3525409,255,235
3525508,472,0
3525607,223,172
3525706,1221,1
3525805,273,251
3525854,225,152
3525904,8109,7109
3526001,740,615
3526100,694,552
3526209,1053,0
3526308,250,0
3526407,1086,8
3526506,341,331
3526605,421,0
3526704,2825,2796
3526803,2262,1867
3526902,7166,5749
3527009,353,216
3527108,1487,1168
3527207,1976,1609
3527256,211,194
3527306,1824,1483
3527405,795,554
3527504,153,0
3527603,728,0
3527702,243,3
3527801,240,0
3527900,240,200
3528007,560,469
3528106,312,266
3528205,234,195
3528304,206,179
3528403,1708,1
3528502,2278,1747
3528601,327,0
3528700,367,331
3528809,641,2
3528858,258,188
3528908,249,0
3529005,5441,4790
3529104,202,174
3529203,1151,1067
3529302,2097,0
3529401,5639,4078
3529500,329,276
3529609,290,235
3529658,160,156
3529708,1168,855
3529807,378,355
3529906,662,328
3530003,276,209
3530102,688,622
3530201,804,623
3530300,1272,1
3530409,190,3
3530508,1624,0
3530607,5505,3749
3530706,3601,47
3530805,2572,0
3530904,223,0
3531001,223,204
3531100,1536,0
3531209,398,0
3531308,1470,613
3531407,783,0
3531506,712,0
3531605,276,243
3531704,266,1
3531803,2104,1951
3531902,1179,998
3532009,461,0
3532058,227,0
3532108,328,294
3532157,192,169
3532207,419,360
3532306,406,0
3532405,593,0
3532504,301,225
3532603,341,1
3532702,203,187
3532801,253,0
3532827,469,403
3532843,178,144
3532868,150,120
3532900,521,357
3533007,572,0
3533106,175,143
3533205,365,0
3533254,282,253
3533304,186,180
3533403,1679,13
3533502,1202,9
3533601,411,0
3533700,256,0
3533809,190,158
3533908,1741,1281
3534005,310,251
3534104,277,206
3534203,335,270
3534302,1475,1233
3534401,17537,11419
3534500,223,202
3534609,1041,636
3534708,3226,2344
3534757,662,573
3534807,380,316
3534906,451,408
3535002,420,0
3535101,405,7
3535200,319,243
3535309,730,512
3535408,594,0
3535507,1727,1501
3535606,973,826
3535705,345,269
3535804,932,732
3535903,193,158
3536000,387,342
3536109,395,0
3536208,534,261
3536257,182,166
3536307,456,0
3536406,393,381
3536505,5062,4552
3536570,186,0
3536604,378,322
3536703,1532,0
3536802,262,0
3536901,263,239
3537008,618,0
3537107,1440,1135
3537156,250,217
3537206,457,0
3537305,1698,0
3537404,1046,846
3537503,420,0
3537602,2246,1728
3537701,312,0
3537800,1242,981
3537909,879,0
3538006,3808,2
3538105,589,5
3538204,473,0
3538303,316,259
3538501,414,19
3538600,894,775
3538709,7935,2609
3538808,1044,890
3538907,601,0
3539004,316,0
3539103,1184,761
3539202,1094,910
3539301,2308,17
3539400,333,318
3539509,1183,966
3539608,308,0
3539707,288,253
3539806,3247,2726
3539905,209,0
3540002,699,0
3540101,265,209
3540200,1381,3
3540259,245,209
3540309,187,157
3540408,276,215
3540507,307,0
3540606,2033,1571
3540705,1580,1265
3540754,914,0
3540804,653,347
3540853,191,0
3540903,736,0
3541000,11043,9925
3541059,233,193
3541109,244,0
3541208,660,4
3541307,1502,1133
3541406,4529,3881
3541505,1495,1068
3541604,1247,0
3541653,218,42
3541703,660,500
3541802,358,266
3541901,551,0
3542008,258,0
3542107,368,279
3542206,1302,999
3542305,234,0
3542404,1001,708
3542503,354,0
3542602,1627,1480
3542701,319,5
3542800,220,0
3542909,381,1
3543006,680,645
3543105,268,0
3543204,267,0
3543238,250,174
3543253,NA,333
3543303,4040,2887
3543402,8893,8233
3543501,321,262
3543600,247,207
3543709,409,0
3543808,348,321
3543907,5091,3288
3544004,983,5
3544103,636,414
3544202,450,430
3544251,1072,905
3544301,515,404
3544400,224,3
3544509,325,269
3544608,265,225
3544707,264,0
3544806,313,259
3544905,386,316
3545001,486,0
3545100,260,232
3545159,259,0
3545209,3126,17
3545308,1198,1019
3545407,425,0
3545506,456,432
3545605,753,650
3545704,295,267
3545803,4875,16
3546009,598,0
3546108,218,183
3546207,249,0
3546256,227,42
3546306,761,0
3546405,1118,4
3546504,284,0
3546603,1462,1280
3546702,902,0
3546801,1814,2
3546900,369,0
3547007,227,0
3547106,226,181
3547205,159,87
3547304,7215,6157
3547403,239,198
3547502,921,699
3547601,834,8
3547650,144,132
3547700,731,513
3547809,10298,7964
3547908,342,1
3548005,861,793
3548054,587,544
3548104,235,0
3548203,351,0
3548302,254,222
3548401,243,205
3548500,13129,11346
3548609,542,0
3548708,14473,10459
3548807,5555,0
3548906,5077,0
3549003,164,146
3549102,2563,1587
3549201,180,163
3549250,200,179
3549300,180,0
3549409,1162,0
3549508,430,0
3549607,306,0
3549706,1574,1383
3549805,6276,4416
3549904,11673,7536
3549953,724,531
3550001,620,0
3550100,1030,879
3550209,841,0
3550308,138233,122143
3550407,941,0
3550506,323,0
3550605,3150,2265
3550704,3403,2683
3550803,409,57
3550902,550,0
3551009,7327,6096
3551108,463,0
3551207,214,190
3551306,277,236
3551405,397,0
3551504,1304,1169
3551603,983,85
3551702,2817,1990
3551801,420,0
3551900,700,504
3552007,388,0
3552106,1328,0
3552205,11091,9094
3552304,447,379
3552403,5026,3738
3552502,4799,4180
3552551,293,258
3552601,551,397
3552700,590,4
3552809,5657,4529
3552908,579,0
3553005,480,462
3553104,237,150
3553203,287,0
3553302,727,616
3553401,645,477
3553500,334,0
3553609,377,336
3553658,233,195
3553708,1801,1479
3553807,772,749
3553856,411,392
3553906,366,0
3553955,902,604
3554003,3563,3137
3554102,6474,4946
3554201,315,238
3554300,1029,834
3554409,430,353
3554508,1465,943
3554607,175,87
3554656,167,0
3554706,336,0
3554755,175,0
3554805,1428,5
3554904,308,266
3554953,268,0
3555000,1936,1851
3555109,522,9
3555208,215,204
3555307,207,180
3555356,373,315
3555406,2594,1714
3555505,269,0
3555604,496,329
3555703,157,0
3555802,275,200
3555901,179,0
3556008,471,0
3556107,450,277
3556206,2807,2392
3556305,784,0
3556354,287,0
3556404,1096,896
3556453,1341,1280
3556503,2333,1830
3556602,330,285
3556701,2724,0
3556800,911,695
3556909,249,191
3556958,147,121
3557006,2751,2146
3557105,2107,1785
3557154,298,252
3557204,513,423
3557303,553,0
4100103,307,243
4100202,291,223
4100301,366,236
4100400,1887,1410
4100459,335,255
4100509,548,467
4100608,451,359
4100707,393,253
4100806,460,436
4100905,287,236
4101002,627,523
4101051,229,187
4101101,795,632
4101150,274,209
4101200,639,580
4101309,304,231
4101408,1088,627
4101507,3183,2702
4101606,832,719
4101655,215,164
4101705,449,365
4101804,5429,4459
4101853,226,146
4101903,786,649
4102000,1112,1032
4102109,964,722
4102208,238,198
4102307,633,351
4102406,875,740
4102505,442,326
4102604,343,288
4102703,191,139
4102752,212,195
4102802,354,314
4102901,501,344
4103008,240,199
4103024,216,182
4103040,382,242
4103057,435,279
4103107,368,214
4103156,192,134
4103206,345,227
4103222,177,136
4103305,338,0
4103354,267,201
4103370,325,158
4103404,175,162
4103453,694,643
4103479,254,156
4103503,409,224
4103602,763,645
4103701,2700,2647
4103800,125,66
4103909,655,573
4103958,242,146
4104006,1563,1178
4104055,294,233
4104105,364,254
4104204,3119,2573
4104253,698,489
4104303,2853,2310
4104402,582,0
4104428,590,482
4104451,484,362
4104501,628,468
4104600,572,465
4104659,972,0
4104709,475,364
4104808,8988,7224
4104907,2425,1985
4105003,388,347
4105102,352,0
4105201,724,430
4105300,509,416
4105409,822,551
4105508,2009,1671
4105607,418,363
4105706,647,375
4105805,4661,4056
4105904,785,579
4106001,372,307
4106100,214,143
4106209,606,392
4106308,744,549
4106407,1601,1250
4106456,399,240
4106506,580,273
4106555,258,201
4106571,221,174
4106605,807,509
4106704,232,211
4106803,669,495
4106852,218,185
4106902,44483,32374
4107009,451,345
4107108,347,277
4107124,239,205
4107157,243,204
4107207,885,815
4107256,329,255
4107306,289,248
4107405,207,149
4107504,603,425
4107520,182,149
4107538,240,173
4107546,249,241
4107553,NA,183
4107603,484,326
4107652,2863,2325
4107702,328,235
4107736,358,268
4107751,344,293
4107801,226,178
4107850,234,190
4107900,423,325
4108007,469,0
4108106,187,166
4108205,260,212
4108304,6085,4698
4108320,360,299
4108403,2289,1802
4108452,342,262
4108502,533,354
4108551,200,166
4108601,882,761
4108650,315,197
4108700,280,211
4108809,930,643
4108908,304,278
4108957,323,238
4109005,208,162
4109104,190,179
4109203,291,227
4109302,714,557
4109401,4464,3763
4109500,469,340
4109609,1572,1377
4109658,242,207
4109708,779,503
4109757,221,198
4109807,1576,1334
4109906,346,271
4110003,317,233
4110052,197,153
4110078,399,158
4110102,836,674
4110201,435,352
4110300,209,179
4110409,269,234
4110508,Recusa,Recusa
4110607,589,460
4110656,170,91
4110706,1546,1182
4110805,452,407
4110904,236,212
4110953,682,490
4111001,309,250
4111100,327,287
4111209,419,352
4111258,757,460
4111308,238,181
4111407,304,255
4111506,900,635
4111555,331,276
4111605,212,177
4111704,234,215
4111803,1249,1
4111902,583,381
4112009,1366,1211
4112108,781,563
4112207,297,201
4112306,212,187
4112405,277,228
4112504,451,315
4112603,175,128
4112702,489,435
4112751,358,313
4112801,435,0
4112900,211,155
4112959,319,251
4113007,328,208
4113106,301,263
4113205,1560,1204
4113254,317,206
4113304,1026,778
4113403,286,246
4113429,241,170
4113452,276,227
4113502,675,585
4113601,244,224
4113700,6535,6102
4113734,453,361
4113759,307,198
4113809,248,233
4113908,545,429
4114005,634,228
4114104,799,620
4114203,1188,799
4114302,693,421
4114351,196,176
4114401,865,683
4114500,483,338
4114609,1345,1043
4114708,276,211
4114807,1143,926
4114906,314,250
4115002,412,313
4115101,395,320
4115200,12280,10702
4115309,265,146
4115358,288,253
4115408,423,337
4115457,206,170
4115507,258,0
4115606,673,506
4115705,1382,1183
4115739,283,260
4115754,474,382
4115804,1412,1152
4115853,282,235
4115903,201,154
4116000,178,0
4116059,570,416
4116109,476,430
4116208,815,0
4116307,236,203
4116406,237,139
4116505,170,121
4116604,214,176
4116703,551,479
4116802,287,239
4116901,963,743
4116950,204,185
4117008,337,311
4117057,325,255
4117107,537,430
4117206,255,216
4117214,238,193
4117222,277,188
4117255,399,375
4117271,349,245
4117297,186,147
4117305,880,499
4117404,208,163
4117453,262,245
4117503,1164,925
4117602,1380,618
4117701,955,792
4117800,457,362
4117909,908,751
4118006,418,318
4118105,456,409
4118204,4790,3956
4118303,208,174
4118402,2308,1993
4118451,319,231
4118501,2397,1663
4118600,295,0
4118709,283,0
4118808,456,308
4118857,281,199
4118907,402,314
4119004,205,174
4119103,462,308
4119152,4068,2386
4119202,235,223
4119251,157,141
4119301,1381,919
4119400,585,10
4119509,2687,2312
4119608,1159,769
4119657,213,186
4119707,217,180
4119806,414,333
4119905,8496,127
4119954,1032,824
4120002,572,10
4120101,245,0
4120150,156,118
4120200,236,182
4120309,232,179
4120333,198,0
4120358,247,204
4120408,206,177
4120507,460,353
4120606,1399,1015
4120655,242,199
4120705,329,277
4120804,1055,813
4120853,183,134
4120903,928,876
4121000,447,376
4121109,314,262
4121208,580,435
4121257,263,208
4121307,213,161
4121356,197,166
4121406,588,417
4121505,507,311
4121604,230,173
4121703,841,723
4121752,386,292
4121802,569,6
4121901,474,0
4122008,525,416
4122107,221,176
4122156,571,482
4122172,232,208
4122206,1181,1026
4122305,1188,809
4122404,1670,1492
4122503,483,424
4122602,402,359
4122651,267,236
4122701,395,294
4122800,202,162
4122909,253,253
4123006,460,449
4123105,197,186
4123204,279,212
4123303,361,295
4123402,386,293
4123501,807,530
4123600,186,177
4123709,336,232
4123808,436,356
4123824,189,167
4123857,434,318
4123907,445,393
4123956,292,228
4124004,322,214
4124020,460,359
4124053,874,689
4124103,1164,1063
4124202,254,231
4124301,158,128
4124400,580,480
4124509,201,187
4124608,320,244
4124707,429,354
4124806,413,338
4124905,303,287
4125001,545,413
4125100,457,365
4125209,420,329
4125308,264,206
4125357,341,298
4125407,309,229
4125456,210,165
4125506,7676,6525
4125555,240,208
4125605,1199,864
4125704,1169,882
4125753,313,245
4125803,370,324
4125902,197,169
4126009,373,281
4126108,301,241
4126207,288,235
4126256,2103,1876
4126272,325,235
4126306,639,467
4126355,309,243
4126405,395,303
4126504,350,292
4126603,815,606
4126652,183,164
4126678,405,320
4126702,229,169
4126801,547,437
4126900,280,235
4127007,463,377
4127106,2139,1962
4127205,681,495
4127304,652,535
4127403,425,257
4127502,810,622
4127601,624,539
4127700,3801,3091
4127809,320,260
4127858,396,346
4127882,311,256
4127908,392,338
4127957,326,309
4127965,546,441
4128005,949,873
4128104,2069,1399
4128203,1880,1304
4128302,195,173
4128401,460,219
4128500,661,481
4128534,441,0
4128559,417,355
4128609,309,207
4128625,285,258
4128633,311,267
4128658,197,135
4128708,280,204
4128807,256,209
4200051,234,196
4200101,917,319
4200200,336,231
4200309,185,128
4200408,303,233
4200507,156,115
4200556,177,92
4200606,219,169
4200705,378,181
4200754,176,125
4200804,276,218
4200903,213,167
4201000,413,397
4201109,172,126
4201208,371,279
4201257,463,287
4201273,204,125
4201307,1052,563
4201406,1176,0
4201505,285,249
4201604,159,120
4201653,150,109
4201703,271,220
4201802,173,120
4201901,263,119
4201950,562,284
4202008,4863,2730
4202057,428,153
4202073,440,307
4202081,187,104
4202099,146,104
4202107,969,348
4202131,393,307
4202156,143,93
4202206,359,188
4202305,1794,742
4202404,7752,5509
4202438,311,185
4202453,986,570
4202503,297,169
4202537,189,161
4202578,132,103
4202602,390,226
4202701,236,0
4202800,1381,3
4202859,215,171
4202875,204,167
4202909,3135,1849
4203006,1908,1027
4203105,231,126
4203154,330,68
4203204,2680,1532
4203253,272,192
4203303,444,351
4203402,346,179
4203501,526,392
4203600,1306,651
4203709,406,0
4203808,1534,1284
4203907,852,544
4203956,1033,511
4204004,415,222
4204103,202,146
4204152,285,270
4204178,269,188
4204194,199,124
4204202,5838,2909
4204251,645,196
4204301,2298,1595
4204350,186,92
4204400,349,256
4204459,180,111
4204509,463,0
4204558,641,406
4204608,5278,1806
4204707,392,350
4204756,120,73
4204806,993,717
4204905,261,122
4205001,607,454
4205100,135,106
4205159,134,0
4205175,217,168
4205191,145,80
4205209,172,153
4205308,454,403
4205357,119,84
4205407,11906,8263
4205431,135,112
4205456,944,579
4205506,1341,678
4205555,220,154
4205605,197,142
4205704,835,282
4205803,542,367
4205902,1908,970
4206009,846,234
4206108,277,163
4206207,463,236
4206306,699,458
4206405,367,183
4206504,939,7
4206603,231,148
4206652,240,118
4206702,577,437
4206751,130,78
4206801,124,96
4206900,702,338
4207007,1613,553
4207106,570,228
4207205,538,213
4207304,1803,0
4207403,263,211
4207502,1769,1189
4207577,172,79
4207601,232,141
4207650,265,180
4207684,287,159
4207700,338,205
4207759,189,154
4207809,418,189
4207858,142,110
4207908,383,270
4208005,397,243
4208104,798,397
4208203,5941,4215
4208302,2260,0
4208401,586,307
4208450,764,433
4208500,853,470
4208609,242,177
4208708,413,306
4208807,711,467
4208906,4210,3480
4208955,143,92
4209003,956,580
4209102,11063,9290
4209151,232,160
4209177,148,100
4209201,133,94
4209300,5468,2559
4209409,1347,736
4209458,138,92
4209508,226,186
4209607,679,1
4209706,503,364
4209805,221,169
4209854,175,145
4209904,363,193
4210001,457,6
4210035,287,0
4210050,152,93
4210100,1530,928
4210209,206,123
4210308,263,189
4210407,312,107
4210506,842,520
4210555,158,132
4210605,606,562
4210704,217,172
4210803,281,158
4210852,202,159
4210902,182,112
4211009,382,200
4211058,396,265
4211108,358,194
4211207,703,275
4211256,175,123
4211306,3628,2995
4211405,193,102
4211454,148,117
4211504,541,258
4211603,639,536
4211652,136,74
4211702,703,558
4211751,1033,571
4211801,311,188
4211850,188,128
4211876,107,77
4211892,180,120
4211900,4143,2707
4212007,320,204
4212056,276,163
4212106,462,234
4212205,578,359
4212239,194,106
4212254,351,225
4212270,289,238
4212304,302,162
4212403,233,185
4212502,1108,6
4212601,146,91
4212650,360,88
4212700,215,152
4212809,1051,330
4212908,702,316
4213005,169,95
4213104,366,221
4213153,170,98
4213203,1148,713
4213302,250,219
4213351,221,208
4213401,419,233
4213500,976,495
4213609,1023,627
4213708,620,390
4213807,345,185
4213906,127,82
4214003,801,424
4214102,232,191
4214151,164,118
4214201,358,307
4214300,152,86
4214409,366,138
4214508,208,152
4214607,208,148
4214706,358,295
4214805,1846,1161
4214904,250,198
4215000,1396,888
4215059,249,212
4215075,170,120
4215109,390,216
4215208,220,150
4215307,233,168
4215356,149,82
4215406,179,150
4215455,398,377
4215505,493,445
4215554,143,107
4215604,201,179
4215653,351,170
4215679,322,313
4215687,143,99
4215695,131,68
4215703,904,493
4215752,179,157
4215802,2720,1931
4215901,171,135
4216008,389,302
4216057,247,187
4216107,350,259
4216206,1975,1457
4216255,218,130
4216305,994,475
4216354,198,0
4216404,305,122
4216503,904,614
4216602,5120,2882
4216701,468,318
4216800,325,0
4216909,634,415
4217006,379,204
4217105,208,170
4217154,125,108
4217204,1085,681
4217253,189,116
4217303,304,173
4217402,611,0
4217501,579,240
4217550,157,88
4217600,633,0
4217709,948,408
4217758,132,75
4217808,710,434
4217907,351,291
4217956,179,138
4218004,1252,709
4218103,318,169
4218202,1486,722
4218251,406,236
4218301,917,328
4218350,282,0
4218400,256,160
4218509,299,139
4218608,307,230
4218707,433,113
4218756,190,145
4218806,466,183
4218855,148,108
4218905,500,391
4218954,176,134
4219002,771,7
4219101,169,123
4219150,242,214
4219176,283,233
4219200,284,211
4219309,1582,1032
4219358,190,145
4219408,186,78
4219507,1373,952
4219606,171,125
4219705,1109,668
4219853,228,201
4220000,385,0
4300034,291,220
4300059,262,153
4300109,475,362
4300208,276,195
4300307,188,120
4300406,2692,2123
4300455,206,166
4300471,163,110
4300505,330,228
4300554,161,113
4300570,157,132
4300604,3308,2682
4300638,328,271
4300646,336,216
4300661,119,82
4300703,196,127
4300802,389,319
4300851,241,160
4300877,371,201
4300901,358,239
4301008,531,100
4301057,642,275
4301073,206,159
4301107,709,401
4301206,504,302
4301305,646,378
4301404,253,155
4301503,234,167
4301552,171,165
4301602,3890,3077
4301636,737,479
4301651,195,152
4301701,224,199
4301750,280,249
4301800,282,262
4301859,203,124
4301875,389,231
4301909,403,250
4301925,96,85
4301958,144,105
4302006,438,366
4302055,145,90
4302105,2375,1950
4302154,192,155
4302204,278,226
4302220,169,125
4302238,235,164
4302253,101,81
4302303,484,232
4302352,518,315
4302378,228,122
4302402,449,306
4302451,226,184
4302501,372,292
4302584,98,62
4302600,242,194
4302659,169,114
4302709,783,288
4302808,1114,922
4302907,519,394
4303004,2290,2093
4303103,3559,3183
4303202,213,169
4303301,220,189
4303400,254,196
4303509,2141,1595
4303558,127,99
4303608,379,218
4303673,208,171
4303707,214,163
4303806,233,185
4303905,2275,1682
4304002,232,166
4304101,224,151
4304200,852,523
4304309,255,208
4304358,475,338
4304408,1155,1004
4304507,1615,1181
4304606,5440,4037
4304614,113,0
4304622,148,98
4304630,2013,1441
4304655,215,158
4304663,888,711
4304671,262,212
4304689,388,316
4304697,171,124
4304705,1567,1180
4304713,273,185
4304804,583,418
4304853,128,111
4304903,321,115
4304952,155,110
4305009,432,252
4305108,7514,6321
4305116,148,118
4305124,319,225
4305132,230,200
4305157,180,140
4305173,389,312
4305207,366,340
4305306,378,269
4305355,1474,871
4305371,174,111
4305405,289,113
4305439,300,226
4305447,220,173
4305454,839,524
4305504,190,120
4305587,133,89
4305603,207,180
4305702,267,209
4305801,350,212
4305835,95,72
4305850,152,118
4305871,182,91
4305900,252,197
4305934,80,61
4305959,191,135
4305975,235,145
4306007,498,292
4306056,267,212
4306072,206,118
4306106,1925,1189
4306130,149,96
4306205,335,228
4306304,232,154
4306320,207,105
4306353,153,106
4306379,176,133
4306403,770,665
4306429,238,171
4306452,118,97
4306502,513,402
4306551,182,121
4306601,1318,1151
4306700,160,99
4306734,224,195
4306759,90,51
4306767,1178,837
4306809,477,307
4306908,946,617
4306924,135,87
4306932,328,247
4306957,216,169
4306973,155,124
4307005,2551,2125
4307054,196,126
4307104,380,245
4307203,268,192
4307302,259,213
4307401,200,155
4307450,182,137
4307500,450,373
4307559,195,174
4307609,1186,1018
4307708,2631,1904
4307807,1208,667
4307815,251,187
4307831,165,129
4307864,136,110
4307906,1340,1045
4308003,246,154
4308052,141,113
4308078,184,126
4308102,415,308
4308201,651,527
4308250,138,124
4308300,364,299
4308409,321,237
4308433,142,100
4308458,305,217
4308508,1026,612
4308607,688,536
4308656,199,149
4308706,233,197
4308805,333,130
4308854,135,94
4308904,476,351
4309001,626,367
4309050,379,279
4309100,1489,1003
4309126,203,100
4309159,217,122
4309209,5229,3628
4309258,122,107
4309308,1857,1694
4309407,776,636
4309506,324,292
4309555,199,132
4309571,180,86
4309605,789,592
4309654,291,240
4309704,257,234
4309753,244,173
4309803,205,153
4309902,236,181
4309951,259,102
4310009,629,486
4310108,1235,784
4310207,2328,1932
4310306,174,112
4310330,1600,729
4310363,160,102
4310405,280,223
4310413,226,175
4310439,227,197
4310462,132,102
4310504,234,166
4310538,229,140
4310553,244,190
4310579,148,118
4310603,1525,1131
4310652,186,75
4310702,193,122
4310751,126,105
4310801,864,516
4310850,203,175
4310876,231,166
4310900,170,121
4311007,928,771
4311106,381,288
4311122,191,126
4311130,202,173
4311155,331,262
4311205,701,587
4311239,170,101
4311254,324,256
4311270,140,105
4311304,591,480
4311403,2144,2
4311429,216,152
4311502,452,386
4311601,264,164
4311627,277,211
4311643,109,96
4311700,230,201
4311718,339,237
4311734,184,124
4311759,304,273
4311775,289,230
4311791,170,134
4311809,1529,927
4311908,178,129
4311981,198,123
4312005,183,116
4312054,184,0
4312104,218,190
4312138,144,127
4312153,258,191
4312179,111,88
4312203,234,165
4312252,301,165
4312302,255,159
4312351,106,84
4312377,219,143
4312385,149,95
4312401,1743,1412
4312427,195,147
4312443,142,94
4312450,303,213
4312476,239,198
4312500,633,511
4312609,220,158
4312617,223,175
4312625,143,102
4312658,548,419
4312674,117,73
4312708,514,364
4312757,161,136
4312807,169,131
4312906,284,241
4312955,151,102
4313003,125,102
4313011,152,134
4313037,257,162
4313060,757,532
4313086,83,67
4313102,248,223
4313201,679,515
4313300,833,596
4313334,138,101
4313359,142,119
4313375,951,600
4313391,194,135
4313409,3941,3033
4313425,173,139
4313441,212,120
4313466,145,93
4313490,189,166
4313508,1703,1325
4313607,218,172
4313656,534,341
4313706,957,709
4313805,289,184
4313904,1667,1355
4313953,349,314
4314001,233,189
4314027,208,181
4314035,197,157
4314050,1831,1328
4314068,173,124
4314076,266,171
4314100,3265,2477
4314134,147,118
4314159,235,178
4314175,279,225
4314209,276,183
4314308,258,211
4314407,8377,5997
4314423,255,191
4314456,122,78
4314464,237,174
4314472,269,224
4314498,210,136
4314506,564,406
4314548,104,7
4314555,181,166
4314605,730,611
4314704,330,255
4314753,117,84
4314779,304,116
4314787,122,79
4314803,881,630
4314902,18085,13501
4315008,186,149
4315057,145,110
4315073,123,95
4315107,386,312
4315131,135,86
4315149,164,107
4315156,206,134
4315172,118,101
4315206,156,108
4315305,741,478
4315313,150,122
4315321,175,154
4315354,215,150
4315404,340,258
4315453,107,83
4315503,491,301
4315552,221,162
4315602,5378,4287
4315701,866,76
4315750,161,134
4315800,278,192
4315909,233,134
4315958,220,143
4316006,575,57
4316105,341,233
4316204,240,115
4316303,256,189
4316402,1076,867
4316428,190,152
4316436,193,152
4316451,465,387
4316477,138,105
4316501,319,289
4316600,539,412
4316709,372,341
4316733,141,70
